timestamp,travel_time_seconds,travel_time_minutes,distance_meters,distance_km,hour_of_day,day_of_week,day_of_month,month,year,is_weekend,is_morning_rush_hour,is_evening_rush_hour,is_rush_hour,speed_kmph,avg_aqi_value,pm25,pm10,o3,co,so2,no2,"origin_Gachibowli, Hyderabad, Telangana","origin_Jubilee Hills Check Post, Hyderabad, Telangana","origin_Koti, Hyderabad, Telangana","origin_LB Nagar, Hyderabad, Telangana","origin_MGBS, Hyderabad, Telangana","origin_Miyapur, Hyderabad, Telangana","origin_Paradise Circle, Secunderabad, Telangana","origin_Secunderabad Railway Station, Malkajgiri, Secunderabad","origin_Secunderabad Railway Station, Secunderabad, Telangana","destination_Banjara Hills Road No 12, Hyderabad, Telangana","destination_Begum Bazaar, Hyderabad, Telangana","destination_Dilsukhnagar, Hyderabad, Telangana","destination_ECIL X Road, Hyderabad, Telangana","destination_Financial District, Hyderabad, Telangana","destination_Hitech City, Hyderabad, Telangana","destination_Keesara, Hyderabad, Telangana","destination_Kukatpally Housing Board, Hyderabad, Telangana","destination_MG Road, Secunderabad, Telangana",summary_route_Begumpet Rd,summary_route_Cheeriyal Main Rd/Road No. 10,summary_route_ECIL - Keesara Rd,summary_route_Hyderabad - Vijayawada Hwy/Pune - Machilipatnam Hwy,summary_route_ISB Rd,summary_route_Kaifi Azmi Road,summary_route_Kukatpally Housing Board - Hitech City Rd,summary_route_LV Prasad Marg/Road No. 2,summary_route_Lalapet - Moula Ali Rd,summary_route_Malakunta Road,summary_route_NH 44,summary_route_NH 65,summary_route_Road No. 36
2025-05-26 17:38:53.357868,4798,79.97,19268,19.27,17,0,26,5,2025,0,0,1,1,14.457023759899958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 17:38:52.045604,774,12.9,3134,3.13,17,0,26,5,2025,0,0,1,1,14.576744186046513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 17:43:58.518966,3365,56.08,20328,20.33,17,0,26,5,2025,0,0,1,1,21.747637444279345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 17:43:58.926558,1443,24.05,5825,5.83,17,0,26,5,2025,0,0,1,1,14.532224532224534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 17:43:59.239124,770,12.83,3134,3.13,17,0,26,5,2025,0,0,1,1,14.652467532467533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 17:43:59.643228,926,15.43,3160,3.16,17,0,26,5,2025,0,0,1,1,12.285097192224622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 17:44:00.257511,4602,76.7,19268,19.27,17,0,26,5,2025,0,0,1,1,15.072750977835724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 17:44:00.565872,893,14.88,6545,6.54,17,0,26,5,2025,0,0,1,1,26.38521836506159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 17:44:01.076887,2723,45.38,16860,16.86,17,0,26,5,2025,0,0,1,1,22.29012118986412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 17:44:01.438297,283,4.72,1167,1.17,17,0,26,5,2025,0,0,1,1,14.845229681978799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 17:44:01.955511,2137,35.62,11988,11.99,17,0,26,5,2025,0,0,1,1,20.195039775386054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 17:44:02.513579,1779,29.65,14557,14.56,17,0,26,5,2025,0,0,1,1,29.457672849915685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-26 17:49:08.392228,1839,30.65,14557,14.56,17,0,26,5,2025,0,0,1,1,28.496574225122348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-26 17:49:07.437480,2172,36.2,11988,11.99,17,0,26,5,2025,0,0,1,1,19.869613259668508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 17:49:07.057162,308,5.13,1167,1.17,17,0,26,5,2025,0,0,1,1,13.64025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 17:49:06.756957,2728,45.47,16860,16.86,17,0,26,5,2025,0,0,1,1,22.24926686217009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 17:49:06.191138,883,14.72,6545,6.54,17,0,26,5,2025,0,0,1,1,26.684031710079275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 17:49:04.599718,1388,23.13,5825,5.83,17,0,26,5,2025,0,0,1,1,15.10806916426513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 17:49:05.294471,1015,16.92,3160,3.16,17,0,26,5,2025,0,0,1,1,11.207881773399016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 17:49:05.010378,765,12.75,3134,3.13,17,0,26,5,2025,0,0,1,1,14.748235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 17:49:05.931268,4737,78.95,19268,19.27,17,0,26,5,2025,0,0,1,1,14.643191893603548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 17:49:04.293960,3378,56.3,20328,20.33,17,0,26,5,2025,0,0,1,1,21.6639431616341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 17:54:15.604951,1832,30.53,14557,14.56,17,0,26,5,2025,0,0,1,1,28.605458515283843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-26 17:54:12.730110,908,15.13,6545,6.54,17,0,26,5,2025,0,0,1,1,25.94933920704846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 17:54:14.492809,2193,36.55,11988,11.99,17,0,26,5,2025,0,0,1,1,19.67934336525308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 17:54:13.760366,294,4.9,1167,1.17,17,0,26,5,2025,0,0,1,1,14.289795918367346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 17:54:13.345306,2730,45.5,16860,16.86,17,0,26,5,2025,0,0,1,1,22.232967032967036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 17:54:12.226922,4550,75.83,19268,19.27,17,0,26,5,2025,0,0,1,1,15.24501098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 17:54:10.753229,804,13.4,3134,3.13,17,0,26,5,2025,0,0,1,1,14.032835820895523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 17:54:10.271633,1257,20.95,5825,5.83,17,0,26,5,2025,0,0,1,1,16.68257756563246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 17:54:09.734042,3265,54.42,20328,20.33,17,0,26,5,2025,0,0,1,1,22.4137212863706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 17:54:11.500911,1152,19.2,3160,3.16,17,0,26,5,2025,0,0,1,1,9.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 17:59:42.083712,2209,36.82,11988,11.99,17,0,26,5,2025,0,0,1,1,19.536803983703035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 17:59:41.278943,300,5.0,1167,1.17,17,0,26,5,2025,0,0,1,1,14.004000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 17:59:40.793166,2749,45.82,16860,16.86,17,0,26,5,2025,0,0,1,1,22.079301564205167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 17:59:29.042178,892,14.87,6545,6.54,17,0,26,5,2025,0,0,1,1,26.414798206278025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 17:59:43.006879,1839,30.65,14557,14.56,17,0,26,5,2025,0,0,1,1,28.496574225122348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-26 17:59:26.474007,925,15.42,3160,3.16,17,0,26,5,2025,0,0,1,1,12.298378378378379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 17:59:25.093002,828,13.8,3134,3.13,17,0,26,5,2025,0,0,1,1,13.626086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 17:59:23.682204,1295,21.58,5825,5.83,17,0,26,5,2025,0,0,1,1,16.193050193050194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 17:59:22.196886,3215,53.58,20328,20.33,17,0,26,5,2025,0,0,1,1,22.76230171073095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 17:59:28.038205,4478,74.63,19268,19.27,17,0,26,5,2025,0,0,1,1,15.490129522108083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:04:46.474657,1806,30.1,14557,14.56,18,0,26,5,2025,0,0,1,1,29.017275747508307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:04:45.998374,2244,37.4,11988,11.99,18,0,26,5,2025,0,0,1,1,19.232085561497325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 18:04:45.740606,299,4.98,1167,1.17,18,0,26,5,2025,0,0,1,1,14.050836120401337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 18:04:45.522595,2818,46.97,16860,16.86,18,0,26,5,2025,0,0,1,1,21.538679914833217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:04:45.260525,879,14.65,6545,6.54,18,0,26,5,2025,0,0,1,1,26.805460750853243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 18:04:45.041201,4543,75.72,19268,19.27,18,0,26,5,2025,0,0,1,1,15.26850099053489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:04:44.334368,863,14.38,3127,3.13,18,0,26,5,2025,0,0,1,1,13.044264194669756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 18:04:44.105464,1201,20.02,5825,5.83,18,0,26,5,2025,0,0,1,1,17.46044962531224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 18:04:43.889019,3328,55.47,20328,20.33,18,0,26,5,2025,0,0,1,1,21.989423076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 18:04:44.555415,872,14.53,3160,3.16,18,0,26,5,2025,0,0,1,1,13.045871559633028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 18:14:53.129653,307,5.12,1167,1.17,18,0,26,5,2025,0,0,1,1,13.684690553745929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 18:14:54.689688,1815,30.25,14557,14.56,18,0,26,5,2025,0,0,1,1,28.873388429752065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:14:53.758711,2223,37.05,11988,11.99,18,0,26,5,2025,0,0,1,1,19.413765182186236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 18:14:51.751962,891,14.85,6545,6.54,18,0,26,5,2025,0,0,1,1,26.444444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 18:14:52.647918,2813,46.88,16860,16.86,18,0,26,5,2025,0,0,1,1,21.57696409527195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:14:50.482002,977,16.28,3160,3.16,18,0,26,5,2025,0,0,1,1,11.643807574206756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 18:14:51.318214,4430,73.83,19268,19.27,18,0,26,5,2025,0,0,1,1,15.657968397291198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:14:49.576798,874,14.57,3134,3.13,18,0,26,5,2025,0,0,1,1,12.908924485125858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 18:14:48.729245,1350,22.5,6737,6.74,18,0,26,5,2025,0,0,1,1,17.965333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 18:14:48.084873,3321,55.35,20328,20.33,18,0,26,5,2025,0,0,1,1,22.035772357723577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 18:19:57.483948,2225,37.08,11988,11.99,18,0,26,5,2025,0,0,1,1,19.396314606741576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 18:19:57.186827,304,5.07,1167,1.17,18,0,26,5,2025,0,0,1,1,13.819736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 18:19:56.977448,2824,47.07,16860,16.86,18,0,26,5,2025,0,0,1,1,21.492917847025495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:19:56.649593,863,14.38,6545,6.54,18,0,26,5,2025,0,0,1,1,27.302433371958283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 18:19:58.507929,1835,30.58,14557,14.56,18,0,26,5,2025,0,0,1,1,28.558692098092642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:19:55.935577,995,16.58,3160,3.16,18,0,26,5,2025,0,0,1,1,11.433165829145729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 18:19:55.739166,865,14.42,3134,3.13,18,0,26,5,2025,0,0,1,1,13.043236994219653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 18:19:55.524986,1459,24.32,5825,5.83,18,0,26,5,2025,0,0,1,1,14.372858122001372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 18:19:55.304781,3417,56.95,20328,20.33,18,0,26,5,2025,0,0,1,1,21.416681299385427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 18:19:56.418882,4314,71.9,19268,19.27,18,0,26,5,2025,0,0,1,1,16.078998609179415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:25:03.879713,1837,30.62,14732,14.73,18,0,26,5,2025,0,0,1,1,28.870549809471964,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:25:03.165093,2322,38.7,11988,11.99,18,0,26,5,2025,0,0,1,1,18.58604651162791,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 18:25:02.850669,297,4.95,1167,1.17,18,0,26,5,2025,0,0,1,1,14.145454545454546,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 18:25:02.443094,2879,47.98,16860,16.86,18,0,26,5,2025,0,0,1,1,21.082320250086838,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:25:01.929552,859,14.32,6545,6.54,18,0,26,5,2025,0,0,1,1,27.42956926658906,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 18:25:01.537052,4343,72.38,19268,19.27,18,0,26,5,2025,0,0,1,1,15.971632512088417,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:25:00.495840,873,14.55,3134,3.13,18,0,26,5,2025,0,0,1,1,12.923711340206186,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 18:25:00.150603,1379,22.98,5825,5.83,18,0,26,5,2025,0,0,1,1,15.206671501087744,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 18:24:59.876332,3432,57.2,20081,20.08,18,0,26,5,2025,0,0,1,1,21.063986013986014,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:25:00.803424,1086,18.1,3160,3.16,18,0,26,5,2025,0,0,1,1,10.475138121546962,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 18:30:07.627713,2871,47.85,16860,16.86,18,0,26,5,2025,0,0,1,1,21.141065830721004,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:30:08.946517,1806,30.1,14732,14.73,18,0,26,5,2025,0,0,1,1,29.366112956810632,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:30:08.365420,2236,37.27,11988,11.99,18,0,26,5,2025,0,0,1,1,19.300894454382828,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 18:30:07.975958,314,5.23,1167,1.17,18,0,26,5,2025,0,0,1,1,13.379617834394905,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 18:30:07.252547,861,14.35,6545,6.54,18,0,26,5,2025,0,0,1,1,27.365853658536587,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 18:30:06.933112,4350,72.5,19268,19.27,18,0,26,5,2025,0,0,1,1,15.94593103448276,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:30:06.311272,1083,18.05,3160,3.16,18,0,26,5,2025,0,0,1,1,10.50415512465374,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
